Age,Job,Marital,Education,Default,Housing,Loan,Contact,Month,Day of the week,Call Duration,Campaign,Pdays,Previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
59,Retired,Married,University Degree,No,No,No,Cellular,Apr,Tue,1073,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
47,Self-Employed,Married,Basic 9Y,No,Yes,No,Telephone,Apr,Tue,226,5,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
34,Self-Employed,Single,University Degree,No,No,No,Cellular,Apr,Tue,94,5,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
24,Services,Single,High School,No,Yes,No,Cellular,Apr,Tue,1594,1,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1,Yes
24,Services,Single,High School,No,No,No,Cellular,Apr,Tue,450,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
55,Admin,Single,High School,No,Yes,No,Cellular,Apr,Tue,461,2,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1,No
30,Admin,Single,University Degree,No,No,Yes,Cellular,Apr,Tue,505,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
55,Admin,Married,High School,No,No,No,Cellular,Apr,Tue,163,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
42,Self-Employed,Married,University Degree,No,No,No,Cellular,Apr,Tue,133,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
26,Unemployed,Single,University Degree,No,Yes,No,Cellular,Apr,Tue,62,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
26,Unemployed,Single,University Degree,No,Yes,No,Cellular,Apr,Tue,184,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
26,Unemployed,Single,University Degree,No,Yes,No,Cellular,Apr,Tue,168,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
28,Blue-Collar,Single,University Degree,No,Yes,No,Cellular,Apr,Tue,49,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
35,Admin,Married,University Degree,No,No,No,Cellular,Apr,Tue,72,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
44,Blue-Collar,Married,Basic 6Y,No,No,No,Cellular,Apr,Tue,314,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
30,Admin,Single,University Degree,No,Yes,Yes,Cellular,Apr,Tue,178,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
57,Technician,Married,Professional Course,No,Yes,No,Cellular,Apr,Tue,232,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
57,Technician,Married,Professional Course,No,Yes,No,Cellular,Apr,Tue,324,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
45,Blue-Collar,Married,Basic 9Y,Unknown,Yes,No,Cellular,Apr,Tue,252,5,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
56,Management,Married,Basic 9Y,Unknown,No,No,Cellular,Apr,Tue,584,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
30,Admin,Married,University Degree,No,No,No,Cellular,Apr,Tue,161,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
30,Admin,Married,University Degree,No,Yes,No,Cellular,Apr,Tue,496,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
45,Blue-Collar,Married,Basic 9Y,Unknown,Yes,No,Cellular,Apr,Tue,95,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
46,Blue-Collar,Divorced,Basic 9Y,No,No,No,Cellular,Apr,Tue,332,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
30,Admin,Married,University Degree,No,Yes,Yes,Cellular,Apr,Tue,111,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
39,Admin,Married,University Degree,No,Yes,Yes,Cellular,Apr,Tue,308,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
71,Retired,Married,Basic 4Y,No,No,No,Telephone,Apr,Tue,129,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
25,Admin,Single,University Degree,No,No,No,Cellular,Apr,Tue,247,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
28,Blue-Collar,Single,University Degree,No,No,No,Cellular,Apr,Tue,107,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
42,Self-Employed,Married,University Degree,No,Yes,No,Cellular,Apr,Tue,216,1,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1,Yes
46,Technician,Married,Professional Course,No,No,No,Cellular,Apr,Tue,279,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
31,Blue-Collar,Single,Unknown,No,No,No,Cellular,Apr,Tue,424,2,999,2,Failure,-1.8,93.075,-47.1,1.423,5099.1,No
34,Blue-Collar,Single,High School,No,No,No,Cellular,Apr,Tue,259,2,999,2,Failure,-1.8,93.075,-47.1,1.423,5099.1,No
57,Admin,Married,High School,No,Yes,No,Cellular,Apr,Tue,111,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
33,Management,Married,University Degree,Unknown,Yes,Yes,Cellular,Apr,Tue,258,8,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
61,Retired,Married,University Degree,No,Yes,No,Cellular,Apr,Tue,216,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
36,Services,Married,High School,No,Unknown,Unknown,Cellular,Apr,Tue,104,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
45,Admin,Single,Basic 9Y,No,Yes,Yes,Cellular,Apr,Tue,119,2,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1,No
36,Admin,Married,University Degree,No,No,No,Cellular,Apr,Tue,108,6,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1,No
45,Blue-Collar,Married,Basic 9Y,Unknown,Yes,No,Cellular,Apr,Tue,72,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
42,Admin,Married,University Degree,No,Yes,Yes,Cellular,Apr,Tue,101,5,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
69,Retired,Divorced,University Degree,No,Yes,No,Cellular,Apr,Tue,207,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
26,Unemployed,Single,University Degree,No,Yes,No,Telephone,Apr,Tue,300,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
28,Admin,Single,University Degree,No,Yes,No,Cellular,Apr,Tue,295,5,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Yes
23,Technician,Single,Professional Course,No,No,Yes,Cellular,Apr,Tue,422,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
29,Admin,Single,University Degree,No,Yes,No,Telephone,Apr,Tue,61,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
38,Admin,Married,University Degree,No,Yes,No,Cellular,Apr,Tue,108,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
47,Blue-Collar,Married,Professional Course,No,Yes,No,Cellular,Apr,Tue,225,4,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1,No
41,Blue-Collar,Married,Basic 6Y,No,Yes,Yes,Cellular,Apr,Tue,608,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
42,Blue-Collar,Married,Basic 9Y,Unknown,Yes,No,Cellular,Apr,Tue,189,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1,No
46,Admin,Divorced,University Degree,No,Yes,No,Cellular,Apr,Wed,201,6,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
49,Admin,Married,Unknown,No,Yes,Yes,Cellular,Apr,Wed,61,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
70,Retired,Married,Basic 4Y,No,Yes,No,Cellular,Apr,Wed,223,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
67,Retired,Married,Professional Course,No,No,No,Telephone,Apr,Wed,47,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
39,Technician,Single,Professional Course,No,Yes,No,Cellular,Apr,Wed,226,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
56,Admin,Married,Basic 9Y,No,Yes,No,Cellular,Apr,Wed,431,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
23,Student,Single,Basic 4Y,No,Yes,No,Cellular,Apr,Wed,1372,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
37,Self-Employed,Divorced,Basic 9Y,No,Yes,No,Cellular,Apr,Wed,343,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
56,Entrepreneur,Married,Basic 9Y,No,Yes,No,Cellular,Apr,Wed,141,12,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
38,Technician,Divorced,University Degree,No,No,No,Cellular,Apr,Wed,141,2,999,2,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
32,Unemployed,Single,University Degree,No,Yes,No,Telephone,Apr,Wed,165,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,Yes
34,Technician,Divorced,Professional Course,No,Yes,No,Cellular,Apr,Wed,139,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
70,Retired,Married,Basic 4Y,No,No,No,Cellular,Apr,Wed,167,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,Yes
56,Blue-Collar,Married,Basic 9Y,Unknown,Yes,No,Cellular,Apr,Wed,332,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
56,Blue-Collar,Married,Basic 9Y,Unknown,No,Yes,Cellular,Apr,Wed,87,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
43,Management,Married,Basic 6Y,No,No,No,Cellular,Apr,Wed,945,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,Yes
25,Student,Single,High School,No,Yes,Yes,Cellular,Apr,Wed,82,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
47,Admin,Married,High School,No,Yes,No,Cellular,Apr,Wed,903,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,Yes
58,Retired,Divorced,University Degree,No,Yes,No,Cellular,Apr,Wed,282,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
30,Admin,Married,University Degree,No,No,Yes,Cellular,Apr,Wed,389,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
45,Services,Married,High School,No,Yes,No,Cellular,Apr,Wed,651,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
30,Management,Single,University Degree,No,Yes,No,Cellular,Apr,Wed,692,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
29,Unemployed,Single,High School,No,No,No,Cellular,Apr,Wed,217,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
36,Self-Employed,Divorced,Basic 9Y,No,Yes,No,Cellular,Apr,Wed,93,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
66,Retired,Married,Basic 4Y,No,Yes,No,Cellular,Apr,Wed,253,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
44,Management,Married,Basic 6Y,No,Yes,No,Cellular,Apr,Wed,139,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
44,Management,Married,Basic 6Y,No,Yes,Yes,Cellular,Apr,Wed,154,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
40,Management,Single,Basic 9Y,No,Yes,No,Cellular,Apr,Wed,601,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
53,Retired,Married,High School,No,No,No,Telephone,Apr,Wed,44,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
53,Retired,Married,High School,No,No,No,Cellular,Apr,Wed,349,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
35,Technician,Married,Professional Course,No,No,No,Cellular,Apr,Wed,225,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
41,Entrepreneur,Single,Professional Course,No,Yes,No,Cellular,Apr,Wed,103,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
44,Technician,Single,Professional Course,No,Yes,No,Cellular,Apr,Wed,75,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
35,Technician,Married,Professional Course,No,Yes,No,Cellular,Apr,Wed,251,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
44,Technician,Single,Professional Course,No,No,No,Cellular,Apr,Wed,609,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
41,Services,Single,High School,No,No,No,Cellular,Apr,Wed,134,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
32,Admin,Married,University Degree,No,Yes,No,Cellular,Apr,Wed,166,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
41,Services,Married,High School,No,Yes,Yes,Cellular,Apr,Wed,301,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
32,Admin,Married,University Degree,No,Yes,No,Cellular,Apr,Wed,177,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
52,Entrepreneur,Married,University Degree,No,Yes,No,Cellular,Apr,Wed,126,1,999,2,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
44,Technician,Married,Professional Course,No,Yes,No,Cellular,Apr,Wed,56,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
60,Housemaid,Married,Basic 4Y,No,No,No,Cellular,Apr,Wed,85,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
40,Blue-Collar,Divorced,Unknown,Unknown,No,No,Cellular,Apr,Wed,149,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
59,Admin,Divorced,University Degree,No,No,No,Cellular,Apr,Wed,194,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
49,Management,Married,University Degree,No,No,No,Cellular,Apr,Wed,1214,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
21,Admin,Single,High School,No,Yes,No,Cellular,Apr,Wed,122,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
32,Unemployed,Single,University Degree,No,No,No,Cellular,Apr,Wed,110,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
32,Unemployed,Single,University Degree,No,Yes,No,Cellular,Apr,Wed,187,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
44,Unemployed,Divorced,Basic 9Y,No,No,No,Cellular,Apr,Wed,114,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
36,Housemaid,Married,Basic 4Y,No,Yes,No,Cellular,Apr,Wed,310,7,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
42,Blue-Collar,Married,Basic 4Y,No,No,No,Cellular,Apr,Wed,1217,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
29,Technician,Single,University Degree,No,Yes,No,Cellular,Apr,Wed,389,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
58,Retired,Divorced,University Degree,No,Yes,No,Cellular,Apr,Wed,48,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
26,Admin,Single,High School,No,No,No,Cellular,Apr,Wed,171,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
66,Retired,Married,Basic 4Y,No,Yes,No,Cellular,Apr,Wed,512,11,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
32,Unemployed,Single,University Degree,No,Yes,No,Cellular,Apr,Wed,125,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
44,Technician,Single,Professional Course,No,Yes,No,Cellular,Apr,Wed,412,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
32,Admin,Single,High School,No,Yes,Yes,Cellular,Apr,Wed,120,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
70,Retired,Married,Basic 4Y,No,No,No,Cellular,Apr,Wed,86,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
67,Retired,Married,Professional Course,No,Yes,No,Cellular,Apr,Wed,140,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
27,Technician,Single,Professional Course,No,No,No,Cellular,Apr,Wed,72,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
37,Admin,Married,University Degree,No,Yes,No,Cellular,Apr,Wed,135,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
52,Blue-Collar,Married,Basic 4Y,No,Yes,No,Cellular,Apr,Wed,437,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
33,Admin,Married,University Degree,No,No,No,Cellular,Apr,Wed,441,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
52,Blue-Collar,Married,Basic 4Y,No,No,No,Cellular,Apr,Wed,358,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
33,Admin,Married,University Degree,No,Yes,No,Cellular,Apr,Wed,355,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
57,Technician,Married,High School,No,Yes,No,Cellular,Apr,Wed,82,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
26,Admin,Single,High School,No,Yes,No,Telephone,Apr,Wed,170,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
57,Technician,Married,High School,No,No,No,Cellular,Apr,Wed,469,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
57,Technician,Married,High School,No,Yes,No,Cellular,Apr,Wed,99,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
58,Retired,Divorced,University Degree,No,Yes,No,Cellular,Apr,Wed,129,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
31,Admin,Married,University Degree,No,No,No,Telephone,Apr,Wed,118,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
43,Management,Married,Basic 6Y,No,No,No,Cellular,Apr,Wed,121,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
25,Student,Single,High School,No,No,No,Telephone,Apr,Wed,405,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
25,Student,Single,High School,No,No,No,Cellular,Apr,Wed,442,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
25,Student,Single,High School,No,No,No,Cellular,Apr,Wed,54,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
30,Admin,Married,University Degree,No,No,No,Cellular,Apr,Wed,1038,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
33,Admin,Single,University Degree,No,Yes,Yes,Telephone,Apr,Wed,117,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
31,Admin,Single,University Degree,No,No,No,Telephone,Apr,Wed,85,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
55,Blue-Collar,Single,Basic 4Y,No,Yes,No,Cellular,Apr,Wed,171,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
37,Services,Married,Basic 9Y,No,Yes,No,Cellular,Apr,Wed,103,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
33,Blue-Collar,Married,Basic 9Y,No,No,No,Cellular,Apr,Wed,397,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
51,Management,Married,Unknown,No,Yes,No,Cellular,Apr,Wed,309,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
37,Admin,Married,University Degree,No,Yes,No,Cellular,Apr,Wed,142,5,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
56,Entrepreneur,Married,Basic 9Y,No,Yes,No,Cellular,Apr,Wed,185,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
30,Admin,Married,University Degree,No,No,No,Cellular,Apr,Wed,520,3,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
66,Retired,Married,Basic 4Y,No,No,Yes,Cellular,Apr,Wed,139,5,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,Yes
30,Management,Single,University Degree,No,No,No,Cellular,Apr,Wed,244,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
45,Management,Married,University Degree,No,No,No,Telephone,Apr,Wed,221,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
54,Blue-Collar,Married,Basic 4Y,No,No,No,Cellular,Apr,Wed,266,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
43,Blue-Collar,Married,Basic 6Y,No,No,No,Cellular,Apr,Wed,623,2,999,2,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
71,Retired,Married,High School,No,Yes,No,Cellular,Apr,Wed,162,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
39,Technician,Single,Professional Course,No,Yes,No,Cellular,Apr,Wed,80,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No
40,Blue-Collar,Single,Basic 4Y,Unknown,No,No,Cellular,Apr,Wed,158,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
39,Technician,Single,Professional Course,No,No,No,Cellular,Apr,Wed,540,3,9,1,Success,-1.8,93.075,-47.1,1.415,5099.1,No
55,Admin,Married,High School,No,Yes,No,Cellular,Apr,Wed,140,3,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1,No
41,Services,Single,High School,No,Yes,Yes,Cellular,Apr,Wed,264,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
36,Management,Married,University Degree,No,No,No,Cellular,Apr,Wed,353,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Yes
51,Entrepreneur,Married,Illiterate,No,No,No,Cellular,Apr,Thu,87,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
51,Entrepreneur,Married,Illiterate,No,Yes,No,Cellular,Apr,Thu,838,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Yes
63,Retired,Married,Unknown,No,Yes,No,Cellular,Apr,Thu,144,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Yes
26,Blue-Collar,Married,Basic 9Y,No,No,No,Cellular,Apr,Thu,78,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Yes
42,Blue-Collar,Married,Basic 9Y,No,No,No,Cellular,Apr,Thu,55,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
47,Entrepreneur,Married,University Degree,No,No,No,Cellular,Apr,Thu,206,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
30,Admin,Married,High School,Unknown,Yes,No,Cellular,Apr,Thu,648,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Yes
26,Blue-Collar,Married,Basic 9Y,No,Yes,Yes,Cellular,Apr,Thu,251,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Yes
39,Management,Single,University Degree,Unknown,No,No,Cellular,Apr,Thu,370,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
26,Blue-Collar,Married,Basic 9Y,No,No,No,Cellular,Apr,Thu,334,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Yes
35,Services,Married,High School,No,Yes,No,Cellular,Apr,Thu,137,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
29,Admin,Married,University Degree,No,Yes,Yes,Telephone,Apr,Thu,122,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
39,Management,Single,University Degree,Unknown,Yes,No,Telephone,Apr,Thu,75,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
57,Technician,Married,University Degree,No,Yes,No,Cellular,Apr,Thu,836,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Yes
40,Entrepreneur,Married,Professional Course,Unknown,Yes,No,Cellular,Apr,Thu,176,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
29,Admin,Single,University Degree,No,No,No,Cellular,Apr,Thu,271,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Yes
33,Blue-Collar,Married,Basic 9Y,No,Yes,No,Cellular,Apr,Thu,827,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
38,Blue-Collar,Married,Basic 9Y,No,Yes,No,Cellular,Apr,Thu,218,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
38,Blue-Collar,Married,Basic 4Y,Unknown,Yes,No,Cellular,Apr,Thu,258,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
64,Retired,Married,Basic 6Y,No,Yes,No,Cellular,Apr,Thu,67,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
57,Retired,Married,Basic 4Y,No,No,No,Cellular,Apr,Thu,199,2,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
29,Admin,Single,University Degree,No,No,No,Cellular,Apr,Thu,71,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
48,Blue-Collar,Married,Basic 4Y,No,No,Yes,Cellular,Apr,Thu,220,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
33,Admin,Married,University Degree,No,Yes,No,Cellular,Apr,Thu,124,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
42,Services,Married,High School,Unknown,Yes,Yes,Cellular,Apr,Thu,243,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
52,Services,Divorced,High School,No,No,No,Cellular,Apr,Thu,198,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
54,Entrepreneur,Divorced,Unknown,No,No,Yes,Cellular,Apr,Thu,461,2,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
45,Entrepreneur,Married,University Degree,No,No,No,Cellular,Apr,Thu,82,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
37,Entrepreneur,Married,Professional Course,No,No,No,Cellular,Apr,Thu,284,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
52,Retired,Married,Basic 4Y,Unknown,No,No,Cellular,Apr,Thu,204,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
31,Technician,Married,University Degree,No,Yes,No,Cellular,Apr,Thu,35,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
52,Blue-Collar,Divorced,Basic 4Y,No,Yes,No,Cellular,Apr,Thu,291,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1,No
27,Services,Single,University Degree,No,Yes,No,Cellular,Apr,Thu,201,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
